ankleL_x,ankleL_y,ankleL_z,ankleR_x,ankleR_y,ankleR_z,kneeL_x,kneeL_y,kneeL_z,kneeR_x,kneeR_y,kneeR_z
29.3667442078889,-116.838961262973,840.491681592672,29.3263276290287,-116.843240897042,840.517244684472,29.4182234693151,-116.867127823169,840.466378735552,29.3979131014683,-116.884193214755,840.495231412457
29.366481780499,-116.839071783838,840.491970690043,29.326204682529,-116.843804629774,840.51764568441,29.4180404250413,-116.867113677072,840.466685752955,29.3981661688842,-116.883558335198,840.494698961257
29.3662326862404,-116.839206849526,840.492254808252,29.3260419446818,-116.8442595103,840.517983054879,29.4179168620226,-116.867106550766,840.467070892961,29.3983701455055,-116.882795968835,840.494138956935
29.3660005334871,-116.83936650831,840.492534932209,29.3258323739508,-116.844614650154,840.518245101622,29.4178492275904,-116.867113476808,840.467525661467,29.3985203423841,-116.881921208539,840.493562111045
29.3657891471744,-116.839551058308,840.492812201237,29.3255798682408,-116.844864876567,840.518434399845,29.4178305979409,-116.867143571924,840.468039695786,29.3986132971394,-116.880954137907,840.492981866868
29.3656022356751,-116.839760803008,840.493087771061,29.3252843477102,-116.845011456253,840.518545388929,29.41785111246,-116.867208339115,840.468600529428,29.3986470662678,-116.879919342384,840.492414859776
29.365442278711,-116.839996672271,840.493361888893,29.3249495010262,-116.845051429619,840.518577998948,29.4178981821076,-116.867321734487,840.469193508136,29.3986156581405,-116.878853498268,840.491870261521
29.365310486907,-116.84025967591,840.493635085717,29.3245832138752,-116.844977031858,840.518537290704,29.4179564816054,-116.867500228808,840.469801778509,29.3985167307822,-116.877794053049,840.491364434919
29.3652059462114,-116.840551382147,840.493907962313,29.3242002899211,-116.844771985616,840.518440215747,29.4180077150387,-116.867762846201,840.470406271314,29.3983460371467,-116.876785073759,840.490911994157
29.3651267056739,-116.84087224146,840.494183763229,29.323809754994,-116.844430555603,840.518297754038,29.4180301843827,-116.868131268946,840.470985674507,29.3980941057571,-116.875876981934,840.490521083604
29.3650719697544,-116.841220123772,840.494470290293,29.3234147959152,-116.843957928044,840.51810617342,29.4179989414725,-116.868628582646,840.471518696377,29.397768791158,-116.875092805536,840.490209310322
29.3650328114783,-116.841605007388,840.49475817971,29.323025825191,-116.84335383668,840.517873419785,29.4179110502759,-116.869249623872,840.47201919365,29.3973907124395,-116.874432256993,840.489988557645
29.3650029903149,-116.842021487938,840.495049628852,29.3226560406269,-116.842617205201,840.517614134838,29.4177814061836,-116.869962140239,840.4725066605,29.3969745239623,-116.873896833616,840.489858181699
29.3649794525833,-116.842449110984,840.495357370991,29.3222980969501,-116.841781605095,840.517301018691,29.4176210996899,-116.870734856638,840.472993005363,29.3965292818594,-116.873489634662,840.489813702202
29.3649529543162,-116.842879568234,840.495675869921,29.321948608308,-116.840877873817,840.516917319395,29.4174363947874,-116.871541371954,840.473483063175,29.3960612862099,-116.873211382294,840.489851399046
29.3649171013494,-116.843302551649,840.496001597116,29.3216122965731,-116.83992491858,840.516466095727,29.417232062336,-116.872357096808,840.473977683826,29.3955739990893,-116.873060787544,840.489968314475
29.3648666518071,-116.843706538722,840.496331950399,29.3212952670635,-116.838937603199,840.515956135218,29.4170115630507,-116.87316127832,840.474471376577,29.3950707155122,-116.873031373187,840.490164203304
29.3647977244812,-116.844091359721,840.49665652018,29.3210035982842,-116.837929212924,840.515398022317,29.4167807306388,-116.87393410906,840.474957010696,29.3945575781499,-116.873108292221,840.490439777101
29.3647046715018,-116.844459718421,840.496960012915,29.320742178627,-116.836913408276,840.514802158816,29.4165497745643,-116.874653315891,840.475430096768,29.394041242327,-116.873273535799,840.49079830411
29.3645827263207,-116.844815269528,840.497226664322,29.3205160987217,-116.835901720019,840.514182605448,29.4163289722743,-116.875298677614,840.475882436541,29.3935250510005,-116.873513003153,840.491240662544
29.3644324170726,-116.845158435141,840.497449232823,29.3203318174379,-116.834901312243,840.513559928617,29.4161252623633,-116.875856481365,840.476301655846,29.393010572413,-116.873816535033,840.491766645722
29.364262900454,-116.845482269477,840.497633525605,29.3201939236027,-116.833920143941,840.512948089898,29.4159433233007,-116.876317815182,840.476673871791,29.3924974348114,-116.874178934084,840.492373600051
29.3640894673453,-116.845774722573,840.497793158951,29.3201047513894,-116.832968008158,840.51235801121,29.4157869101133,-116.876676675288,840.476986154193,29.3919803551298,-116.874603716031,840.493050756813
29.3639289621856,-116.846023341779,840.497942216072,29.3200631523806,-116.832057675567,840.511795266041,29.4156595080011,-116.876929057202,840.477227341168,29.3914577669492,-116.875090407888,840.49378667632
29.3637960356431,-116.846218943851,840.498089799752,29.320064072615,-116.831205079215,840.511259232607,29.4155648573522,-116.877072819178,840.4773882731,29.3909292869413,-116.875637191861,840.494564589753
29.363701397086,-116.846356842502,840.49823820896,29.3200997590627,-116.830427293269,840.510745936269,29.4155075077328,-116.877107232917,840.477462446499,29.3903964114952,-116.876239045832,840.495370326319
29.3636504729135,-116.846437542893,840.498381840627,29.3201623828434,-116.829738509258,840.510253740165,29.4154929441508,-116.877032317048,840.477446644325,29.3898624406151,-116.876888119259,840.496192813856
29.3636432314881,-116.846466391948,840.498507691232,29.320249146501,-116.829142555558,840.509793342597,29.4155269973259,-116.876849054103,840.477340617098,29.3893320821701,-116.87757503541,840.497022317705
29.3636743980833,-116.846453254541,840.498595816672,29.3203591921201,-116.828638032346,840.509379777134,29.4156151605455,-116.876559757906,840.477146839759,29.3888142029063,-116.878286281184,840.497854600681
29.3637353306076,-116.846410362434,840.498622550938,29.320491489675,-116.828221990656,840.509026688733,29.4157623322,-116.876167840736,840.476871296889,29.3883174855725,-116.879010497047,840.49868227721
29.3638178237282,-116.846347812653,840.498567437688,29.3206442247889,-116.827891350457,840.508744048206,29.4159724078016,-116.875677314297,840.476524356014,29.3878492793514,-116.879740272883,840.499492420348
29.3639186763372,-116.846268015894,840.498421718371,29.3208146294308,-116.82764376261,840.508536864377,29.4162461118992,-116.875094541812,840.476118283554,29.3874155392391,-116.880469529863,840.500268291726
29.3640404218014,-116.846165021531,840.498189264091,29.3209991222211,-116.827478058017,840.508404740602,29.4165798357212,-116.874429558828,840.475665407924,29.3870257205967,-116.881188005615,840.500998111746
29.3641886456728,-116.846028174039,840.497881498655,29.3211935733201,-116.827394387044,840.508342133885,29.4169657406086,-116.873696650723,840.475177297736,29.3866903302327,-116.881884993157,840.501670992735
29.3643698996106,-116.845844681457,840.49751380298,29.321393043001,-116.827394960199,840.508337911788,29.4173900300483,-116.872917490158,840.47465995252,29.3864183830983,-116.882553796773,840.502272503478
29.3645905023677,-116.845600938382,840.49710330891,29.3215919529911,-116.827484104725,840.50837604248,29.417836966984,-116.872117869257,840.474118445887,29.3862184852651,-116.883189094842,840.502788390175
29.3648536070292,-116.845285618926,840.496664079742,29.3217873786536,-116.827663652383,840.508443216726,29.4182951180544,-116.871319935757,840.473566427355,29.3860986606942,-116.883787374057,840.503205070131
29.365156671869,-116.844891935015,840.496203444519,29.3219835498258,-116.827926313194,840.508539472114,29.4187525840679,-116.870546421322,840.473017257885,29.38606751116,-116.884344434142,840.503512973234
29.3654903048579,-116.844419488678,840.495720043001,29.322191916537,-116.828255358938,840.508678861518,29.4191922191572,-116.869825757241,840.472475014845,29.3861363255459,-116.884851328693,840.503711467492
29.3658391033308,-116.843875682903,840.495204297862,29.3224207294834,-116.828637923331,840.508867441687,29.419593842508,-116.869185721468,840.471935009655,29.3863169102268,-116.885294208337,840.503806582591
29.3661846003893,-116.843274784614,840.494642372833,29.3226710595858,-116.829067255845,840.509095421324,29.4199361558818,-116.86865152667,840.471386714279,29.3866169494516,-116.885660457399,840.503802500803
29.3665100148893,-116.842631981688,840.494024238029,29.3229389470138,-116.829541748228,840.509343272083,29.4202012021837,-116.868239479597,840.47082214202,29.3870348997774,-116.885945064613,840.503692349716
29.3668044203725,-116.841954133434,840.493352457377,29.3232180607854,-116.830062392315,840.509587988766,29.4203794776866,-116.867950457346,840.470245262036,29.387563389441,-116.886145543416,840.503465316958
29.3670651524314,-116.841236382979,840.492647525908,29.3235044406209,-116.830627244818,840.509811461736,29.4204735160215,-116.867764383706,840.469679190421,29.3881925991595,-116.88625898104,840.503112527727
29.367298473485,-116.840474407767,840.491940547876,29.3238009234714,-116.831227975373,840.510011032639,29.4204901856561,-116.86765914655,840.469147133256,29.3889112547288,-116.886281492719,840.50262907655
29.3675056896721,-116.839684568792,840.491244824462,29.3241238803998,-116.831839830173,840.510220804098,29.4204388772764,-116.867612372878,840.468669803395,29.3897081975602,-116.886205901731,840.5020178707
29.367686215402,-116.838873740347,840.49057742403,29.3244973542569,-116.832422219859,840.510494883894,29.42032776325,-116.867605074423,840.468264892432,29.3905711995229,-116.886024576614,840.501285772455
29.3678414592851,-116.838036839542,840.489961349825,29.3249076268349,-116.832978628257,840.51081163114,29.4201639873808,-116.867621244991,840.467947187861,29.3914918517922,-116.885727778066,840.500446878696
29.3679694540738,-116.837178795312,840.489404872784,29.3253210594043,-116.833538676051,840.511114452753,29.4199546081345,-116.867648085439,840.467728069936,29.3924612338931,-116.885306782021,840.499519049173
29.3680660672055,-116.836309795549,840.488908369199,29.3257173095688,-116.834112461647,840.511375648292,29.4197073376015,-116.867676225339,840.467615103127,29.3934668078205,-116.884755951473,840.498520672876
29.3681240242388,-116.83544561616,840.488463395837,29.3260904072827,-116.834689088172,840.511599650854,29.41943084583,-116.867699777104,840.467611873139,29.3944873767769,-116.884076465338,840.497462798107
29.368135657924,-116.834605396953,840.488055150986,29.3264399270186,-116.835248309051,840.511802793502,29.4191345569027,-116.867716176994,840.467718111977,29.3954982234793,-116.883274926259,840.496355933153
29.3680983895836,-116.833806565747,840.487669198146,29.3267578671898,-116.835777618191,840.51196782841,29.4188279829246,-116.867725842038,840.467930078833,29.3964764562037,-116.882360559533,840.495217124533
29.3680183993004,-116.833059189547,840.487300588337,29.3270346909731,-116.836264376915,840.512076324818,29.4185197867137,-116.867731667455,840.468241073235,29.3974032523803,-116.881344407766,840.49407098374
29.3679094404072,-116.832365906939,840.48695510881,29.3272647600461,-116.836688896406,840.512123352774,29.4182170151988,-116.867738600468,840.468641839432,29.3982622037874,-116.880241942407,840.492943451908
29.3677875051519,-116.831727376027,840.486642114116,29.3274497971487,-116.837021061418,840.512119754839,29.4179247469454,-116.867753519013,840.469120708553,29.3990354207935,-116.879076868613,840.491856845371
29.3676659109124,-116.83114701102,840.486368295131,29.3275922002634,-116.837232098118,840.512080185827,29.417645996023,-116.867785314465,840.46966358963,29.39969939425,-116.877883918761,840.490824450319
29.3675536205242,-116.830631569686,840.486137236651,29.327670282389,-116.837332839099,840.511982525954,29.4173816814516,-116.867844999431,840.470253953721,29.4002294987969,-116.876703193791,840.489859514433
29.3674562739969,-116.830189857376,840.485950806902,29.3276743793495,-116.837321412791,840.511828152487,29.4171305869013,-116.867945712456,840.470872858971,29.4005984118776,-116.875577204487,840.488978014131
29.3673775474446,-116.829831914736,840.485809463379,29.3276084349146,-116.837182895929,840.511637387921,29.4168892430084,-116.868102814183,840.471498915641,29.4007890241888,-116.874539714888,840.488201342624
29.3673210272693,-116.829567561763,840.485713653768,29.3274787070843,-116.836907456156,840.511424669806,29.4166516944717,-116.868333892727,840.472108432587,29.4008263781567,-116.87359433123,840.487554335452
29.367286352654,-116.829412715396,840.48565426088,29.3272925695594,-116.836491036238,840.511198317302,29.4164092645709,-116.86865755167,840.47267660837,29.400735755965,-116.872744356128,840.487052968626
29.367274121957,-116.829368160135,840.485633157596,29.3270537275017,-116.835942303819,840.510952837423,29.4161614739572,-116.869074869457,840.473201121216,29.4005308573283,-116.872002603452,840.486700880401
29.3672809048106,-116.829427640588,840.485651905896,29.3267661788117,-116.835277083886,840.510679092928,29.4159098952088,-116.869576192959,840.473687917676,29.4002271803016,-116.871374074783,840.486494630595
29.3673046538807,-116.829570401184,840.485722968247,29.3264348132476,-116.834516078997,840.510367166201,29.4156540141292,-116.8701480658,840.474142186256,29.3998319470665,-116.87087079338,840.48641793657
29.3673381640746,-116.829784248026,840.485846321592,29.3260662938477,-116.8336807931,840.510009766881,29.4154066201975,-116.870763237491,840.474582309859,29.3993510592826,-116.870502079428,840.486456399168
29.367374039672,-116.830056765778,840.486021584641,29.3256689358037,-116.83278944052,840.509603962729,29.4151759725478,-116.871398163303,840.47501693364,29.3987936031441,-116.870268473814,840.486605560228
29.3674022801119,-116.830376864365,840.486245333649,29.3252523751049,-116.831856698011,840.509151077667,29.4149662934598,-116.872034733515,840.475443971432,29.3981700446479,-116.870164466339,840.486867203013
29.3674121844964,-116.830744285517,840.486506487042,29.3248294473268,-116.830891308827,840.508660361825,29.4147801564064,-116.872659194179,840.475852835879,29.3974881907947,-116.870184190037,840.487241619328
29.3673946720817,-116.831166916177,840.486790610894,29.3244135168703,-116.829900484769,840.508143255614,29.4146226745038,-116.873257411658,840.476231825144,29.3967534046379,-116.87032221867,840.487727268579
29.3673430209161,-116.831648469516,840.487088875248,29.3240162465164,-116.82889289699,840.507609306949,29.4145000877946,-116.873815699951,840.476571935366,29.3959698432208,-116.870572646711,840.488322466213
29.3672559521187,-116.832186090229,840.487401759308,29.3236470191981,-116.827879062042,840.507065439225,29.4144178822861,-116.874322085975,840.476865133611,29.3951409436359,-116.870929183047,840.489025841362
29.3671383523888,-116.83277039285,840.487739352441,29.3233139676228,-116.826869617584,840.506518152716,29.4143790572721,-116.874766967385,840.477102632375,29.3942691152455,-116.871386443254,840.489835233806
29.3669975928767,-116.833390450204,840.488113934879,29.323024215687,-116.825874885349,840.505973938967,29.4143849896416,-116.87514186879,840.477276471009,29.3933556615296,-116.871939905656,840.490747606875
29.3668406782776,-116.834037309205,840.488534677152,29.3227834978993,-116.824905428226,840.505438523145,29.4144371517762,-116.875437263377,840.477382330843,29.3924009775405,-116.872585607478,840.491759389019
29.3666731130641,-116.834705253246,840.48900575389,29.3225953441969,-116.823973282238,840.504915213394,29.4145381956394,-116.875641836694,840.477421047265,29.3914047440277,-116.873319874385,840.492866807785
29.3664994180198,-116.835391185953,840.489527404969,29.3224620764651,-116.823090388507,840.504406742997,29.4146879678215,-116.875748252288,840.477391242541,29.3903666239985,-116.874138276338,840.494067241835
29.3663234542827,-116.836094287,840.490096627043,29.3223854810365,-116.822267532135,840.503916282174,29.4148840345476,-116.875752492343,840.477290440864,29.3892856723436,-116.875036694865,840.49535797588
29.3661486996927,-116.83681559806,840.490707852871,29.3223674563096,-116.821513345297,840.503448439991,29.4151227625441,-116.875652557073,840.477117031463,29.3881591212605,-116.876013742061,840.496733550916
29.3659783560882,-116.837557655276,840.491353408787,29.3224076546665,-116.820838075983,840.503003933595,29.4154002042877,-116.875448163573,840.476871392727,29.3869809409843,-116.877072617706,840.498182771692
29.3658148924433,-116.838324599919,840.492023235639,29.3225052120781,-116.820250877215,840.50258338297,29.4157118706148,-116.875141313461,840.476555232755,29.385746731777,-116.878212627902,840.499697042899
29.3656591531122,-116.83912272894,840.492703921747,29.3226602802389,-116.819757191377,840.50219109598,29.4160548205247,-116.874733388255,840.476175291681,29.3844543279325,-116.879430757351,840.501272708691
29.3655103860243,-116.839960237178,840.493378897575,29.3228747567132,-116.819357542709,840.501836349932,29.4164261987048,-116.874226056846,840.47574111851,29.3831044806878,-116.880720294006,840.502909447677
29.365367990808,-116.84084516463,840.494031385884,29.3231491418951,-116.81905236513,840.501526212518,29.4168208993339,-116.873624070242,840.475260985339,29.3817056365026,-116.882064561732,840.504596741042
29.3652353751785,-116.841780683275,840.494651351125,29.3234806188934,-116.818845140639,840.501261303241,29.4172305447019,-116.872936963195,840.47473975709,29.3802669803148,-116.883447674737,840.506325937775
29.3651220063794,-116.84276244013,840.495239257526,29.3238648375327,-116.818739732121,840.501039965055,29.4176409924917,-116.872182293515,840.474173878606,29.3787944289039,-116.884860135033,840.508084766162
29.3650424749248,-116.843779773848,840.495804440092,29.3242965321886,-116.818739589251,840.500859881916,29.4180445924831,-116.871372179196,840.473571244661,29.3772917103886,-116.886296502155,840.509858656995
29.3650137392551,-116.844818681615,840.496360446427,29.3247701480174,-116.818847302424,840.500719124616,29.4184377172457,-116.870518268744,840.472944811498,29.3757643302027,-116.887752286314,840.511637224722
29.3650514882153,-116.845864758814,840.496919785863,29.3252816216377,-116.819063983859,840.500618256433,29.4188172025364,-116.869634811314,840.47230635765,29.3742177403728,-116.889224861124,840.513411963873
29.3651659291949,-116.84690800287,840.497488373776,29.325835988845,-116.819381551659,840.500572734661,29.4191761423646,-116.86874145925,840.47166022416,29.3726590592591,-116.890708854916,840.51518075424
29.3653585708277,-116.847946026543,840.498062523169,29.3264477234649,-116.819776045613,840.50060729554,29.4195066906613,-116.867857880907,840.47100506989,29.3710930116444,-116.892196200001,840.51694354993
29.3656214189557,-116.848983285308,840.498629292693,29.3271130183587,-116.820230288049,840.500701649661,29.4197969822468,-116.867005545009,840.470330331067,29.3695247489242,-116.89367174876,840.518706401508
29.3659415882473,-116.850028353668,840.499171681683,29.3278098721327,-116.820753490214,840.500819941081,29.4200349336217,-116.866202697578,840.46962420426,29.3679567986747,-116.895120624266,840.520474623457
29.3663045523959,-116.851090329781,840.499673094008,29.328525916199,-116.821345405209,840.500952190874,29.4202087176254,-116.865463388828,840.468875234299,29.3663849914508,-116.896535818953,840.522243578042
29.3666985759267,-116.852169720492,840.500126892932,29.3292567800268,-116.821998295982,840.501098986896,29.4203136527263,-116.864792253901,840.468079965822,29.3648039939474,-116.897914212668,840.524006847346
29.3671207273779,-116.853263588379,840.500539102029,29.330001680751,-116.822704632016,840.501260875721,29.4203571947471,-116.864176617051,840.467252578603,29.3632071398838,-116.899256005343,840.525756996192
29.3675754188048,-116.854367977838,840.500924567031,29.330765289368,-116.82345363499,840.501445152811,29.4203478086157,-116.863602740396,840.466405947681,29.3615847718283,-116.900566937703,840.527480528684
29.3680606148015,-116.855497666958,840.501275506691,29.3315443672491,-116.824247999585,840.501645480381,29.420295821067,-116.863055691911,840.465551445646,29.3599345694946,-116.901848980304,840.52917535046
29.3685719845392,-116.856653117013,840.501593581585,29.3323423313092,-116.825075242785,840.501866995484,29.4202107842711,-116.862523921246,840.464697199206,29.358261656653,-116.903102987065,840.530849206812
29.3691045550217,-116.857819516507,840.501894715928,29.3331597675455,-116.825917992964,840.502114871849,29.4201028645126,-116.861999132737,840.463847358186,29.3565736737707,-116.904334136641,840.532511108074
29.3696469121259,-116.858990635278,840.502186715125,29.3339867506503,-116.826768205513,840.502375253417,29.4199838922452,-116.861476366151,840.463001353918,29.3548795906433,-116.905552861216,840.534169250285
